cond,seed,config,method,job,site,fed_auroc,fed_auprc,own_gain,local_auroc,local_auprc,prevalence,best_epoch_mean,delta_auroc,delta_auprc
1.0_1.0,456,A_G_S_20group_weighted_lepoch3,fedavg,a1.0_g1.0_seed456_20group_weighted_lepoch3/fedavg,sim_UTSW,0.7516539524934895,0.4132679437677258,0.0785391155479859,0.761601,0.44465,0.1614,1.4,-0.009947047506510431,-0.03138205623227419
1.0_1.0,456,A_G_S_20group_weighted_lepoch3,fedavg,a1.0_g1.0_seed456_20group_weighted_lepoch3/fedavg,sim_UofU,0.7278896155395467,0.3666835471001595,0.0359110095752802,0.752548,0.399667,0.1371,1.2,-0.02465838446045332,-0.032983452899840504
1.0_1.0,456,A_G_S_20group_weighted_lepoch3,fedprox,a1.0_g1.0_seed456_20group_weighted_lepoch3/fedprox,sim_KUMC,0.7413443560921767,0.400972852782565,0.0712656421547072,0.753893,0.414662,0.1516,1.6,-0.012548643907823287,-0.013689147217434972
1.0_1.0,456,A_G_S_20group_weighted_lepoch3,fedprox,a1.0_g1.0_seed456_20group_weighted_lepoch3/fedprox,sim_MCW,0.7686087389759366,0.4415110664307723,0.0863378992151236,0.756917,0.407441,0.1541,1.2,0.011691738975936672,0.03407006643077232
1.0_1.0,456,A_G_S_20group_weighted_lepoch3,fedprox,a1.0_g1.0_seed456_20group_weighted_lepoch3/fedprox,sim_UIOWA,0.7369059362227549,0.400611057182095,0.0616038856056769,0.740103,0.410961,0.1542,1.4,-0.003197063777245046,-0.010349942817905022
1.0_1.0,456,A_G_S_20group_weighted_lepoch3,fedprox,a1.0_g1.0_seed456_20group_weighted_lepoch3/fedprox,sim_UPITT,0.7666707904842908,0.3858656577201694,0.0693342611922988,0.769786,0.416424,0.1566,1.8,-0.0031152095157092052,-0.03055834227983062
1.0_1.0,456,A_G_S_20group_weighted_lepoch3,fedprox,a1.0_g1.0_seed456_20group_weighted_lepoch3/fedprox,sim_UTSW,0.7517680519549204,0.4180414166813403,0.0786532150094168,0.761601,0.44465,0.1614,1.4,-0.009832948045079615,-0.026608583318659673
1.0_1.0,456,A_G_S_20group_weighted_lepoch3,fedprox,a1.0_g1.0_seed456_20group_weighted_lepoch3/fedprox,sim_UofU,0.7304172339068308,0.366945589240462,0.0384386279425643,0.752548,0.399667,0.1371,1.2,-0.02213076609316922,-0.032721410759537994
1.0_1.0,456,A_G_S_20group_weighted_lepoch3,scaffold,a1.0_g1.0_seed456_20group_weighted_lepoch3/scaffold,sim_KUMC,0.741669515072392,0.400222388072269,0.0715908011349224,0.753893,0.414662,0.1516,1.6,-0.012223484927608053,-0.014439611927730966
1.0_1.0,456,A_G_S_20group_weighted_lepoch3,scaffold,a1.0_g1.0_seed456_20group_weighted_lepoch3/scaffold,sim_MCW,0.7692737022981172,0.4390283571547629,0.0870028625373042,0.756917,0.407441,0.1541,1.2,0.01235670229811725,0.03158735715476291
1.0_1.0,456,A_G_S_20group_weighted_lepoch3,scaffold,a1.0_g1.0_seed456_20group_weighted_lepoch3/scaffold,sim_UIOWA,0.7357477868810073,0.4017506097005907,0.0604457362639293,0.740103,0.410961,0.1542,1.4,-0.0043552131189926735,-0.009210390299409343
1.0_1.0,456,A_G_S_20group_weighted_lepoch3,scaffold,a1.0_g1.0_seed456_20group_weighted_lepoch3/scaffold,sim_UPITT,0.7659305652207531,0.3848600967181618,0.0685940359287611,0.769786,0.416424,0.1566,1.8,-0.00385543477924688,-0.031563903281838224
1.0_1.0,456,A_G_S_20group_weighted_lepoch3,scaffold,a1.0_g1.0_seed456_20group_weighted_lepoch3/scaffold,sim_UTSW,0.7516539524934895,0.4132679437677258,0.0785391155479859,0.761601,0.44465,0.1614,1.4,-0.009947047506510431,-0.03138205623227419
1.0_1.0,456,A_G_S_20group_weighted_lepoch3,scaffold,a1.0_g1.0_seed456_20group_weighted_lepoch3/scaffold,sim_UofU,0.7278896155395467,0.3666835471001595,0.0359110095752802,0.752548,0.399667,0.1371,1.2,-0.02465838446045332,-0.032983452899840504
1.0_1.0,456,A_G_S_20group_weighted_lepoch3,fedadapt,a1.0_g1.0_seed456_20group_weighted_lepoch3/fedadapt,sim_KUMC,0.7457868896290936,0.3870476151869112,0.075708175691624,0.753893,0.414662,0.1516,1.6,-0.008106110370906472,-0.027614384813088755
1.0_1.0,456,A_G_S_20group_weighted_lepoch3,fedadapt,a1.0_g1.0_seed456_20group_weighted_lepoch3/fedadapt,sim_MCW,0.7600920165462045,0.4308703107587043,0.0778211767853915,0.756917,0.407441,0.1541,1.2,0.0031750165462045565,0.023429310758704303
1.0_1.0,456,A_G_S_20group_weighted_lepoch3,fedadapt,a1.0_g1.0_seed456_20group_weighted_lepoch3/fedadapt,sim_UIOWA,0.730356099212517,0.3914202854719459,0.055054048595439,0.740103,0.410961,0.1542,1.4,-0.00974690078748297,-0.019540714528054115
1.0_1.0,456,A_G_S_20group_weighted_lepoch3,fedadapt,a1.0_g1.0_seed456_20group_weighted_lepoch3/fedadapt,sim_UPITT,0.7626995541122195,0.4060364167190697,0.0653630248202274,0.769786,0.416424,0.1566,1.8,-0.0070864458877805125,-0.010387583280930313
1.0_1.0,456,A_G_S_20group_weighted_lepoch3,fedadapt,a1.0_g1.0_seed456_20group_weighted_lepoch3/fedadapt,sim_UTSW,0.7537405525156238,0.4104124871320823,0.0806257155701202,0.761601,0.44465,0.1614,1.4,-0.007860447484376198,-0.03423751286791771
1.0_1.0,456,A_G_S_20group_weighted_lepoch3,fedadapt,a1.0_g1.0_seed456_20group_weighted_lepoch3/fedadapt,sim_UofU,0.7150404133654525,0.3690996942862879,0.0230618074011861,0.752548,0.399667,0.1371,1.2,-0.03750758663454745,-0.03056730571371208
0.0_0.0,123,A_G_S_20group_weighted_v2.3_K2_lepoch3,fedadaptproto,a0.0_g0.0_seed123_20group_weighted_v2.3_K2_lepoch3/fedadaptproto,sim_KUMC,0.7756584362139918,0.4029573816343542,0.0703636970303636,0.744997,0.355346,0.1291,1.0,0.030661436213991755,0.04761138163435419
0.0_0.0,123,A_G_S_20group_weighted_v2.3_K2_lepoch3,fedadaptproto,a0.0_g0.0_seed123_20group_weighted_v2.3_K2_lepoch3/fedadaptproto,sim_MCW,0.7689750978686386,0.3577335365825091,0.0761472379295346,0.75702,0.367466,0.1341,1.0,0.011955097868638576,-0.0097324634174909
0.0_0.0,123,A_G_S_20group_weighted_v2.3_K2_lepoch3,fedadaptproto,a0.0_g0.0_seed123_20group_weighted_v2.3_K2_lepoch3/fedadaptproto,sim_UIOWA,0.7225683610188632,0.3067001200563306,0.1005658616849435,0.74573,0.364261,0.1342,1.0,-0.023161638981136767,-0.057560879943669374
0.0_0.0,123,A_G_S_20group_weighted_v2.3_K2_lepoch3,fedadaptproto,a0.0_g0.0_seed123_20group_weighted_v2.3_K2_lepoch3/fedadaptproto,sim_UPITT,0.7482947882174393,0.4055459307439967,0.0780021212748345,0.768097,0.420265,0.139,1.4,-0.019802211782560697,-0.014719069256003303
0.0_0.0,123,A_G_S_20group_weighted_v2.3_K2_lepoch3,fedadaptproto,a0.0_g0.0_seed123_20group_weighted_v2.3_K2_lepoch3/fedadaptproto,sim_UTSW,0.7492860470003322,0.4132768156602657,0.0686886215889316,0.751484,0.416884,0.1485,1.4,-0.0021979529996678515,-0.0036071843397342818
0.0_0.0,123,A_G_S_20group_weighted_v2.3_K2_lepoch3,fedadaptproto,a0.0_g0.0_seed123_20group_weighted_v2.3_K2_lepoch3/fedadaptproto,sim_UofU,0.7597452741133734,0.3067727944856175,0.1226773850492304,0.750155,0.297952,0.0999,1.0,0.009590274113373431,0.008820794485617511
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,fedavg,a0.5_g0.75_seed123_20group_weighted_lepoch3/fedavg,sim_KUMC,0.7383650969506097,0.3650023552863591,0.0612549222195941,0.737173,0.381467,0.1441,1.6,0.0011920969506097334,-0.016464644713640897
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,fedavg,a0.5_g0.75_seed123_20group_weighted_lepoch3/fedavg,sim_MCW,0.7567618904852502,0.3827672922930651,0.0627654779347215,0.765699,0.41099,0.1475,1.0,-0.008937109514749797,-0.028222707706934913
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,fedavg,a0.5_g0.75_seed123_20group_weighted_lepoch3/fedavg,sim_UIOWA,0.7350478149164928,0.3855794395717253,0.0442383628357079,0.739041,0.40123,0.1475,6.0,-0.0039931850835071,-0.015650560428274674
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,fedavg,a0.5_g0.75_seed123_20group_weighted_lepoch3/fedavg,sim_UPITT,0.7579072268159739,0.4153375741204733,0.0490373087428965,0.782436,0.44857,0.1507,1.4,-0.02452877318402613,-0.03323242587952674
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,fedavg,a0.5_g0.75_seed123_20group_weighted_lepoch3/fedavg,sim_UTSW,0.7299138641943833,0.3876952910632818,0.0577417158611107,0.75905,0.445691,0.1571,1.2,-0.029136135805616692,-0.05799570893671818
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,fedavg,a0.5_g0.75_seed123_20group_weighted_lepoch3/fedavg,sim_UofU,0.6999110657889944,0.2958932893183623,0.046560642675968,0.733129,0.320095,0.1246,1.2,-0.033217934211005606,-0.024201710681637734
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,fedprox,a0.5_g0.75_seed123_20group_weighted_lepoch3/fedprox,sim_KUMC,0.7423744496865132,0.35468287541201,0.0652642749554976,0.737173,0.381467,0.1441,1.6,0.00520144968651326,-0.02678412458799001
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,fedprox,a0.5_g0.75_seed123_20group_weighted_lepoch3/fedprox,sim_MCW,0.7311353445912576,0.3320679933303667,0.0371389320407289,0.765699,0.41099,0.1475,1.0,-0.0345636554087424,-0.07892200666963334
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,fedprox,a0.5_g0.75_seed123_20group_weighted_lepoch3/fedprox,sim_UIOWA,0.7342951872711587,0.3889429030215622,0.0434857351903738,0.739041,0.40123,0.1475,6.0,-0.0047458127288412255,-0.012287096978437773
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,fedprox,a0.5_g0.75_seed123_20group_weighted_lepoch3/fedprox,sim_UPITT,0.7598829044933831,0.4213040161684813,0.0510129864203058,0.782436,0.44857,0.1507,1.4,-0.022553095506616883,-0.027265983831518736
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,fedprox,a0.5_g0.75_seed123_20group_weighted_lepoch3/fedprox,sim_UTSW,0.7303649494607056,0.3874508204710119,0.058192801127433,0.75905,0.445691,0.1571,1.2,-0.028685050539294377,-0.05824017952898808
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,fedprox,a0.5_g0.75_seed123_20group_weighted_lepoch3/fedprox,sim_UofU,0.7104292691064638,0.311332563975926,0.0570788459934373,0.733129,0.320095,0.1246,1.2,-0.022699730893536274,-0.008762436024074005
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,scaffold,a0.5_g0.75_seed123_20group_weighted_lepoch3/scaffold,sim_KUMC,0.7383650969506097,0.3650023552863591,0.0612549222195941,0.737173,0.381467,0.1441,1.6,0.0011920969506097334,-0.016464644713640897
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,scaffold,a0.5_g0.75_seed123_20group_weighted_lepoch3/scaffold,sim_MCW,0.7525091098012118,0.3915981285645146,0.058512697250683,0.765699,0.41099,0.1475,1.0,-0.013189890198788246,-0.01939187143548543
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,scaffold,a0.5_g0.75_seed123_20group_weighted_lepoch3/scaffold,sim_UIOWA,0.7350478149164928,0.3855794395717253,0.0442383628357079,0.739041,0.40123,0.1475,6.0,-0.0039931850835071,-0.015650560428274674
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,scaffold,a0.5_g0.75_seed123_20group_weighted_lepoch3/scaffold,sim_UPITT,0.7579072268159739,0.4153375741204733,0.0490373087428965,0.782436,0.44857,0.1507,1.4,-0.02452877318402613,-0.03323242587952674
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,scaffold,a0.5_g0.75_seed123_20group_weighted_lepoch3/scaffold,sim_UTSW,0.7299138641943833,0.3876952910632818,0.0577417158611107,0.75905,0.445691,0.1571,1.2,-0.029136135805616692,-0.05799570893671818
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,scaffold,a0.5_g0.75_seed123_20group_weighted_lepoch3/scaffold,sim_UofU,0.713288791822282,0.2951656649346038,0.0599383687092556,0.733129,0.320095,0.1246,1.2,-0.019840208177718033,-0.02492933506539624
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,fedadapt,a0.5_g0.75_seed123_20group_weighted_lepoch3/fedadapt,sim_KUMC,0.7415352345860357,0.3600806371312703,0.0644250598550201,0.737173,0.381467,0.1441,1.6,0.004362234586035685,-0.02138636286872969
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,fedadapt,a0.5_g0.75_seed123_20group_weighted_lepoch3/fedadapt,sim_MCW,0.7649050106216843,0.407293976902678,0.0709085980711555,0.765699,0.41099,0.1475,1.0,-0.0007939893783157626,-0.003696023097322032
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,fedadapt,a0.5_g0.75_seed123_20group_weighted_lepoch3/fedadapt,sim_UIOWA,0.7388004708639808,0.3601916538839305,0.0479910187831958,0.739041,0.40123,0.1475,6.0,-0.00024052913601912973,-0.04103834611606949
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,fedadapt,a0.5_g0.75_seed123_20group_weighted_lepoch3/fedadapt,sim_UPITT,0.7525235526829951,0.3662418975502403,0.0436536346099177,0.782436,0.44857,0.1507,1.4,-0.02991244731700493,-0.08232810244975974
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,fedadapt,a0.5_g0.75_seed123_20group_weighted_lepoch3/fedadapt,sim_UTSW,0.7467581164995409,0.3878589129883907,0.0745859681662683,0.75905,0.445691,0.1571,1.2,-0.012291883500459067,-0.0578320870116093
0.5_0.75,123,A_G_S_20group_weighted_lepoch3,fedadapt,a0.5_g0.75_seed123_20group_weighted_lepoch3/fedadapt,sim_UofU,0.7372904553737056,0.289460967764585,0.0839400322606792,0.733129,0.320095,0.1246,1.2,0.004161455373705603,-0.030634032235415
1.0_1.0,42,A_G_S_20group_weighted_v2.5_bestckpt_fix,fedadaptproto,a1.0_g1.0_seed42_20group_weighted_v2.5_bestckpt_fix/fedadaptproto,sim_KUMC,0.719569,0.378542,0.038809,0.753893,0.414662,0.1516,1.6,-0.03432400000000002,-0.036119999999999985
1.0_1.0,42,A_G_S_20group_weighted_v2.5_bestckpt_fix,fedadaptproto,a1.0_g1.0_seed42_20group_weighted_v2.5_bestckpt_fix/fedadaptproto,sim_MCW,0.700766,0.354136,-0.006372,0.756917,0.407441,0.1541,1.2,-0.05615099999999995,-0.05330499999999999
1.0_1.0,42,A_G_S_20group_weighted_v2.5_bestckpt_fix,fedadaptproto,a1.0_g1.0_seed42_20group_weighted_v2.5_bestckpt_fix/fedadaptproto,sim_UIOWA,0.71607,0.38221,0.012135,0.740103,0.410961,0.1542,1.4,-0.02403299999999997,-0.028751000000000027
1.0_1.0,42,A_G_S_20group_weighted_v2.5_bestckpt_fix,fedadaptproto,a1.0_g1.0_seed42_20group_weighted_v2.5_bestckpt_fix/fedadaptproto,sim_UPITT,0.736069,0.374636,0.022624,0.769786,0.416424,0.1566,1.8,-0.033717,-0.04178799999999999
1.0_1.0,42,A_G_S_20group_weighted_v2.5_bestckpt_fix,fedadaptproto,a1.0_g1.0_seed42_20group_weighted_v2.5_bestckpt_fix/fedadaptproto,sim_UTSW,0.73889,0.41337,0.037162,0.761601,0.44465,0.1614,1.4,-0.022710999999999926,-0.031279999999999974
1.0_1.0,42,A_G_S_20group_weighted_v2.5_bestckpt_fix,fedadaptproto,a1.0_g1.0_seed42_20group_weighted_v2.5_bestckpt_fix/fedadaptproto,sim_UofU,0.720431,0.361624,0.021056,0.752548,0.399667,0.1371,1.2,-0.03211699999999995,-0.038042999999999993
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,fedavg,a1.0_g1.0_seed42_20group_weighted_lepoch3/fedavg,sim_KUMC,0.7158556506124645,0.3777829839548746,0.0417902670163073,0.753893,0.414662,0.1516,1.6,-0.03803734938753556,-0.03687901604512539
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,fedavg,a1.0_g1.0_seed42_20group_weighted_lepoch3/fedavg,sim_MCW,0.7597253723360851,0.4169789432547524,0.06156608750451,0.756917,0.407441,0.1541,1.2,0.0028083723360851076,0.009537943254752379
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,fedavg,a1.0_g1.0_seed42_20group_weighted_lepoch3/fedavg,sim_UIOWA,0.7384137066754254,0.4134532202022576,0.0591401948823823,0.740103,0.410961,0.1542,1.4,-0.00168929332457457,0.002492220202257589
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,fedavg,a1.0_g1.0_seed42_20group_weighted_lepoch3/fedavg,sim_UPITT,0.763474823085933,0.4036789685795735,0.056748975962289,0.769786,0.416424,0.1566,1.8,-0.006311176914067018,-0.01274503142042649
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,fedavg,a1.0_g1.0_seed42_20group_weighted_lepoch3/fedavg,sim_UTSW,0.7594329468779408,0.4318445796666264,0.0547893862560056,0.761601,0.44465,0.1614,1.4,-0.0021680531220591437,-0.012805420333373563
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,fedavg,a1.0_g1.0_seed42_20group_weighted_lepoch3/fedavg,sim_UofU,0.7356105125952613,0.355936078857685,0.0745302875096067,0.752548,0.399667,0.1371,1.2,-0.01693748740473866,-0.04373092114231497
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,fedprox,a1.0_g1.0_seed42_20group_weighted_lepoch3/fedprox,sim_KUMC,0.7148243292950627,0.37711770586347,0.0407589456989055,0.753893,0.414662,0.1516,1.6,-0.03906867070493736,-0.03754429413652999
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,fedprox,a1.0_g1.0_seed42_20group_weighted_lepoch3/fedprox,sim_MCW,0.7590578267507833,0.4184090764021786,0.0608985419192082,0.756917,0.407441,0.1541,1.2,0.002140826750783309,0.010968076402178617
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,fedprox,a1.0_g1.0_seed42_20group_weighted_lepoch3/fedprox,sim_UIOWA,0.7378134970908409,0.4150987412825761,0.0585399852977978,0.740103,0.410961,0.1542,1.4,-0.00228950290915908,0.004137741282576102
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,fedprox,a1.0_g1.0_seed42_20group_weighted_lepoch3/fedprox,sim_UPITT,0.7627249315472571,0.401781563896424,0.0559990844236131,0.769786,0.416424,0.1566,1.8,-0.007061068452742902,-0.014642436103576018
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,fedprox,a1.0_g1.0_seed42_20group_weighted_lepoch3/fedprox,sim_UTSW,0.7576613225842094,0.4263568173459882,0.0530177619622741,0.761601,0.44465,0.1614,1.4,-0.003939677415790599,-0.018293182654011808
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,fedprox,a1.0_g1.0_seed42_20group_weighted_lepoch3/fedprox,sim_UofU,0.7356464552603675,0.3554589484429636,0.0745662301747129,0.752548,0.399667,0.1371,1.2,-0.016901544739632457,-0.04420805155703639
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,scaffold,a1.0_g1.0_seed42_20group_weighted_lepoch3/scaffold,sim_KUMC,0.7230907206790307,0.375630724353354,0.0490253370828736,0.753893,0.414662,0.1516,1.6,-0.03080227932096935,-0.03903127564664599
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,scaffold,a1.0_g1.0_seed42_20group_weighted_lepoch3/scaffold,sim_MCW,0.7411451896901076,0.3899020097105676,0.0429859048585326,0.756917,0.407441,0.1541,1.2,-0.015771810309892387,-0.0175389902894324
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,scaffold,a1.0_g1.0_seed42_20group_weighted_lepoch3/scaffold,sim_UIOWA,0.748629977633884,0.4056574619608645,0.0693564658408408,0.740103,0.410961,0.1542,1.4,0.008526977633883992,-0.005303538039135525
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,scaffold,a1.0_g1.0_seed42_20group_weighted_lepoch3/scaffold,sim_UPITT,0.763474823085933,0.4036789685795735,0.056748975962289,0.769786,0.416424,0.1566,1.8,-0.006311176914067018,-0.01274503142042649
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,scaffold,a1.0_g1.0_seed42_20group_weighted_lepoch3/scaffold,sim_UTSW,0.7594329468779408,0.4318445796666264,0.0547893862560056,0.761601,0.44465,0.1614,1.4,-0.0021680531220591437,-0.012805420333373563
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,scaffold,a1.0_g1.0_seed42_20group_weighted_lepoch3/scaffold,sim_UofU,0.7356105125952613,0.355936078857685,0.0745302875096067,0.752548,0.399667,0.1371,1.2,-0.01693748740473866,-0.04373092114231497
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,fedadapt,a1.0_g1.0_seed42_20group_weighted_lepoch3/fedadapt,sim_KUMC,0.7436464476270711,0.415617999403574,0.069581064030914,0.753893,0.414662,0.1516,1.6,-0.01024655237292893,0.0009559994035740482
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,fedadapt,a1.0_g1.0_seed42_20group_weighted_lepoch3/fedadapt,sim_MCW,0.7516863145289969,0.405601584364719,0.0535270296974219,0.756917,0.407441,0.1541,1.2,-0.005230685471003027,-0.0018394156352810054
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,fedadapt,a1.0_g1.0_seed42_20group_weighted_lepoch3/fedadapt,sim_UIOWA,0.7406170819256757,0.3954905806648386,0.0613435701326325,0.740103,0.410961,0.1542,1.4,0.0005140819256757023,-0.015470419335161412
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,fedadapt,a1.0_g1.0_seed42_20group_weighted_lepoch3/fedadapt,sim_UPITT,0.76652993676202,0.4168226003704839,0.059804089638376,0.769786,0.416424,0.1566,1.8,-0.0032560632379800003,0.0003986003704838925
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,fedadapt,a1.0_g1.0_seed42_20group_weighted_lepoch3/fedadapt,sim_UTSW,0.7525645690381033,0.4291102625996755,0.047921008416168,0.761601,0.44465,0.1614,1.4,-0.009036430961896658,-0.015539737400324494
1.0_1.0,42,A_G_S_20group_weighted_lepoch3,fedadapt,a1.0_g1.0_seed42_20group_weighted_lepoch3/fedadapt,sim_UofU,0.7400050319731148,0.3743907509649005,0.0789248068874602,0.752548,0.399667,0.1371,1.2,-0.012542968026885148,-0.025276249035099507
0.0_0.0,456,A_G_S_20group_weighted_v2.3_K2_lepoch3,fedadaptproto,a0.0_g0.0_seed456_20group_weighted_v2.3_K2_lepoch3/fedadaptproto,sim_KUMC,0.7457559198542806,0.390311663995597,0.0539349954462661,0.744997,0.355346,0.1291,1.0,0.0007589198542805597,0.03496566399559703
0.0_0.0,456,A_G_S_20group_weighted_v2.3_K2_lepoch3,fedadaptproto,a0.0_g0.0_seed456_20group_weighted_v2.3_K2_lepoch3/fedadaptproto,sim_MCW,0.7431238615664845,0.3411449759003602,0.071068989071038,0.75702,0.367466,0.1341,1.0,-0.013896138433515559,-0.026321024099639823
0.0_0.0,456,A_G_S_20group_weighted_v2.3_K2_lepoch3,fedadaptproto,a0.0_g0.0_seed456_20group_weighted_v2.3_K2_lepoch3/fedadaptproto,sim_UIOWA,0.7415294520902318,0.3754626961824093,0.0579701943639625,0.74573,0.364261,0.1342,1.0,-0.004200547909768204,0.011201696182409293
0.0_0.0,456,A_G_S_20group_weighted_v2.3_K2_lepoch3,fedadaptproto,a0.0_g0.0_seed456_20group_weighted_v2.3_K2_lepoch3/fedadaptproto,sim_UPITT,0.7350754812100403,0.4159096989018223,0.0688191705742896,0.768097,0.420265,0.139,1.4,-0.033021518789959736,-0.004355301098177722
0.0_0.0,456,A_G_S_20group_weighted_v2.3_K2_lepoch3,fedadaptproto,a0.0_g0.0_seed456_20group_weighted_v2.3_K2_lepoch3/fedadaptproto,sim_UTSW,0.7368549598476296,0.3875974149141497,0.038211576419484,0.751484,0.416884,0.1485,1.4,-0.014629040152370432,-0.029286585085850303
0.0_0.0,456,A_G_S_20group_weighted_v2.3_K2_lepoch3,fedadaptproto,a0.0_g0.0_seed456_20group_weighted_v2.3_K2_lepoch3/fedadaptproto,sim_UofU,0.7367502404176398,0.3198374602875181,0.0928073911251545,0.750155,0.297952,0.0999,1.0,-0.013404759582360204,0.021885460287518088
0.0_0.0,123,A_G_S_20group_weighted_lepoch3,fedavg,a0.0_g0.0_seed123_20group_weighted_lepoch3/fedavg,sim_KUMC,0.7549471693916139,0.3578078117050409,0.0496524302079857,0.744997,0.355346,0.1291,1.0,0.009950169391613861,0.002461811705040895
0.0_0.0,123,A_G_S_20group_weighted_lepoch3,fedavg,a0.0_g0.0_seed123_20group_weighted_lepoch3/fedavg,sim_MCW,0.7659362766420182,0.3937346381953165,0.0731084167029142,0.75702,0.367466,0.1341,1.0,0.008916276642018217,0.026268638195316496
0.0_0.0,123,A_G_S_20group_weighted_lepoch3,fedavg,a0.0_g0.0_seed123_20group_weighted_lepoch3/fedavg,sim_UIOWA,0.7179453736125185,0.3027568979673376,0.0959428742785988,0.74573,0.364261,0.1342,1.0,-0.02778462638748147,-0.06150410203266238
0.0_0.0,123,A_G_S_20group_weighted_lepoch3,fedavg,a0.0_g0.0_seed123_20group_weighted_lepoch3/fedavg,sim_UPITT,0.7293822433774835,0.3504384662622758,0.0590895764348786,0.768097,0.420265,0.139,1.4,-0.038714756622516555,-0.06982653373772418
0.0_0.0,123,A_G_S_20group_weighted_lepoch3,fedavg,a0.0_g0.0_seed123_20group_weighted_lepoch3/fedavg,sim_UTSW,0.7418158083574867,0.4112195110625249,0.0612183829460861,0.751484,0.416884,0.1485,1.4,-0.009668191642513313,-0.005664488937475065
0.0_0.0,123,A_G_S_20group_weighted_lepoch3,fedavg,a0.0_g0.0_seed123_20group_weighted_lepoch3/fedavg,sim_UofU,0.7320232590096549,0.2859556705069608,0.0949553699455119,0.750155,0.297952,0.0999,1.0,-0.01813174099034509,-0.011996329493039193
0.0_0.0,123,A_G_S_20group_weighted_lepoch3,fedprox,a0.0_g0.0_seed123_20group_weighted_lepoch3/fedprox,sim_KUMC,0.7695845845845846,0.4028604437235208,0.0642898454009563,0.744997,0.355346,0.1291,1.0,0.024587584584584543,0.047514443723520816
0.0_0.0,123,A_G_S_20group_weighted_lepoch3,fedprox,a0.0_g0.0_seed123_20group_weighted_lepoch3/fedprox,sim_MCW,0.7666365811222271,0.3912706450122697,0.0738087211831231,0.75702,0.367466,0.1341,1.0,0.009616581122227075,0.0238046450122697
0.0_0.0,123,A_G_S_20group_weighted_lepoch3,fedprox,a0.0_g0.0_seed123_20group_weighted_lepoch3/fedprox,sim_UIOWA,0.7177335656532213,0.3055439156627032,0.0957310663193016,0.74573,0.364261,0.1342,1.0,-0.027996434346778676,-0.05871708433729678
0.0_0.0,123,A_G_S_20group_weighted_lepoch3,fedprox,a0.0_g0.0_seed123_20group_weighted_lepoch3/fedprox,sim_UPITT,0.7359972147488963,0.3389270303759013,0.0657045478062915,0.768097,0.420265,0.139,1.4,-0.032099785251103685,-0.08133796962409873
0.0_0.0,123,A_G_S_20group_weighted_lepoch3,fedprox,a0.0_g0.0_seed123_20group_weighted_lepoch3/fedprox,sim_UTSW,0.7420879287954748,0.4117116049259166,0.0614905033840742,0.751484,0.416884,0.1485,1.4,-0.009396071204525236,-0.005172395074083402
